"idcode" "year" "age" "grade" "not_smsa" "south" "union" "t0" "southXt" "black"
145 73 21 11 0 0 0 3 0 0
145 85 33 11 0 0 0 15 0 0
145 87 35 11 0 0 0 17 0 0
146 85 33 14 0 0 1 15 0 0
146 87 35 14 0 0 0 17 0 0
146 88 37 14 0 0 1 18 0 0
147 70 22 12 0 0 0 0 0 0
147 71 23 12 0 0 0 1 0 0
147 72 24 12 0 0 0 2 0 0
147 73 25 12 0 0 0 3 0 0
147 85 37 12 0 0 0 15 0 0
147 87 39 12 0 0 0 17 0 0
147 88 40 12 0 0 0 18 0 0
149 70 19 12 0 0 0 0 0 0
149 71 20 12 0 0 0 1 0 0
149 72 21 12 0 0 0 2 0 0
149 73 22 12 0 0 0 3 0 0
150 82 31 18 0 0 0 12 0 0
151 71 24 17 0 0 0 1 0 0
151 72 25 17 0 0 0 2 0 0
151 77 30 17 0 0 0 7 0 0
152 77 26 17 0 0 1 7 0 0
152 78 27 17 0 0 1 8 0 0
152 80 29 17 0 0 1 10 0 0
152 82 31 18 0 0 1 12 0 0
152 83 32 18 0 0 1 13 0 0
152 85 34 18 0 0 1 15 0 0
152 87 36 18 0 0 1 17 0 0
152 88 37 18 0 0 1 18 0 0
153 71 18 12 0 0 0 1 0 0
153 72 19 12 0 0 0 2 0 0
153 73 20 12 0 0 0 3 0 0
153 77 24 12 0 0 0 7 0 0
153 78 25 12 0 0 0 8 0 0
153 80 27 12 0 0 0 10 0 0
153 82 29 12 0 0 0 12 0 0
153 83 30 12 0 0 0 13 0 0
153 85 32 12 0 0 0 15 0 0
153 87 34 12 0 0 0 17 0 0
153 88 35 12 0 0 0 18 0 0
156 73 21 11 0 0 0 3 0 1
156 77 25 11 0 0 0 7 0 1
156 78 26 11 0 0 0 8 0 1
156 80 28 11 0 0 0 10 0 1
157 72 20 14 0 0 0 2 0 0
158 70 23 12 0 0 1 0 0 1
158 71 24 12 0 0 0 1 0 1
158 72 25 12 0 0 1 2 0 1
158 73 26 12 0 0 1 3 0 1
158 77 30 12 0 0 0 7 0 1
158 78 31 12 0 0 1 8 0 1
158 85 38 12 0 0 1 15 0 1
158 87 40 12 0 0 1 17 0 1
159 72 20 11 0 0 0 2 0 0
159 73 21 11 0 0 0 3 0 0
159 77 25 11 0 0 0 7 0 0
159 78 26 11 0 0 0 8 0 0
159 80 28 11 0 0 0 10 0 0
159 82 30 11 0 0 0 12 0 0
159 83 31 11 0 0 0 13 0 0
159 85 33 11 0 0 0 15 0 0
159 87 35 11 0 0 0 17 0 0
159 88 36 11 0 0 0 18 0 0
160 70 21 12 0 0 0 0 0 0
160 71 22 12 0 0 0 1 0 0
160 72 23 12 0 0 0 2 0 0
161 78 29 8 0 0 1 8 0 0
161 80 31 8 0 0 1 10 0 0
162 70 18 8 0 0 1 0 0 0
162 71 19 8 0 0 1 1 0 0
162 72 20 8 0 0 1 2 0 0
162 73 21 8 0 0 1 3 0 0
162 77 25 8 0 0 1 7 0 0
162 78 26 8 0 0 1 8 0 0
162 80 28 8 0 0 1 10 0 0
162 82 30 8 0 0 1 12 0 0
162 83 31 8 0 0 1 13 0 0
162 85 33 8 0 0 1 15 0 0
164 77 26 16 0 0 0 7 0 0
166 70 20 12 0 0 0 0 0 0
166 71 21 12 0 0 0 1 0 0
166 72 22 12 0 0 0 2 0 0
166 73 23 12 0 0 0 3 0 0
166 77 27 13 0 0 0 7 0 0
166 80 30 13 0 0 0 10 0 0
166 82 32 14 0 0 0 12 0 0
166 88 38 14 0 0 0 18 0 0
167 71 20 12 0 0 0 1 0 0
167 72 21 12 0 0 0 2 0 0
167 73 22 12 0 0 0 3 0 0
167 77 26 12 0 0 0 7 0 0
167 78 27 12 0 0 0 8 0 0
167 80 29 13 0 0 0 10 0 0
167 83 32 13 1 1 0 13 13 0
167 85 34 13 1 1 0 15 15 0
167 87 36 13 1 1 0 17 17 0
167 88 37 13 1 1 0 18 18 0
168 73 25 16 0 0 0 3 0 0
168 80 32 17 0 0 1 10 0 0
168 82 34 17 0 0 0 12 0 0
168 83 35 17 0 0 0 13 0 0
168 85 37 17 0 1 0 15 15 0
168 87 39 17 0 1 0 17 17 0
168 88 41 17 0 1 0 18 18 0
169 82 29 16 0 0 1 12 0 0
169 83 30 16 0 0 1 13 0 0
169 85 32 16 0 0 1 15 0 0
169 88 36 16 0 0 1 18 0 0
171 70 24 14 0 0 0 0 0 0
171 71 25 14 0 0 0 1 0 0
171 72 26 14 0 0 0 2 0 0
171 73 27 14 0 0 0 3 0 0
171 77 31 14 0 0 0 7 0 0
171 78 32 14 0 0 0 8 0 0
171 80 34 14 0 0 0 10 0 0
171 82 36 14 0 0 0 12 0 0
171 83 37 14 0 0 0 13 0 0
171 85 39 14 0 0 0 15 0 0
171 87 41 14 0 0 0 17 0 0
172 73 29 15 0 0 0 3 0 0
172 77 33 15 0 0 0 7 0 0
172 78 34 15 0 0 0 8 0 0
172 80 36 15 0 0 0 10 0 0
172 82 38 15 0 0 0 12 0 0
172 83 39 15 0 0 0 13 0 0
172 85 41 15 0 0 0 15 0 0
172 87 43 15 0 0 0 17 0 0
172 88 44 15 0 0 0 18 0 0
173 80 34 12 0 0 0 10 0 1
173 82 36 12 0 0 0 12 0 1
173 87 41 12 0 0 0 17 0 1
173 88 43 12 0 0 0 18 0 1
174 70 25 12 0 0 0 0 0 0
174 71 26 12 0 0 0 1 0 0
174 72 27 12 0 0 0 2 0 0
174 73 28 12 0 0 0 3 0 0
174 77 32 12 0 0 0 7 0 0
174 78 33 12 0 0 0 8 0 0
174 80 35 12 0 0 0 10 0 0
174 82 37 12 0 0 0 12 0 0
174 83 38 12 0 0 0 13 0 0
174 87 42 12 0 0 0 17 0 0
174 88 43 12 0 0 0 18 0 0
175 70 18 12 0 0 0 0 0 1
176 77 26 12 0 0 0 7 0 1
176 78 27 12 0 0 0 8 0 1
176 80 29 12 0 0 0 10 0 1
176 82 31 12 0 0 1 12 0 1
176 83 32 12 0 0 1 13 0 1
176 87 36 12 0 0 1 17 0 1
176 88 38 12 0 0 1 18 0 1
178 80 34 10 0 0 1 10 0 1
178 83 36 10 0 0 0 13 0 1
178 85 39 10 0 0 1 15 0 1
178 87 40 10 0 0 0 17 0 1
182 70 24 16 0 0 0 0 0 0
182 71 25 16 0 0 1 1 0 0
182 72 25 16 0 0 0 2 0 0
182 73 27 16 0 0 0 3 0 0
182 77 30 16 0 0 0 7 0 0
183 72 27 12 0 0 0 2 0 0
183 77 31 12 0 0 1 7 0 0
183 78 33 12 0 0 0 8 0 0
183 80 34 12 0 0 0 10 0 0
183 82 36 12 0 0 1 12 0 0
183 83 37 12 0 0 1 13 0 0
183 85 39 12 0 0 0 15 0 0
183 87 41 12 0 0 0 17 0 0
183 88 43 12 0 0 1 18 0 0
184 77 30 12 0 0 0 7 0 0
184 78 31 12 0 0 0 8 0 0
184 80 33 12 0 0 0 10 0 0
184 82 35 12 0 0 0 12 0 0
184 83 36 12 0 0 0 13 0 0
184 87 40 12 0 0 0 17 0 0
184 88 41 12 0 0 0 18 0 0
185 73 22 15 0 0 0 3 0 0
185 77 26 15 0 1 0 7 7 0
185 78 27 15 0 0 0 8 0 0
185 80 29 15 0 0 0 10 0 0
185 82 31 15 0 0 0 12 0 0
186 70 21 11 0 0 0 0 0 0
186 71 22 11 0 0 0 1 0 0
186 72 23 11 0 0 0 2 0 0
186 73 24 11 0 0 0 3 0 0
186 82 33 11 0 0 0 12 0 0
186 83 34 11 0 0 0 13 0 0
187 70 19 11 0 0 0 0 0 0
187 72 21 11 0 0 0 2 0 0
187 77 26 11 0 0 0 7 0 0
187 85 34 11 0 0 0 15 0 0
188 77 30 12 0 0 0 7 0 0
188 78 31 12 0 0 0 8 0 0
188 80 33 12 0 0 1 10 0 0
188 82 35 12 0 0 1 12 0 0
188 83 36 12 0 0 1 13 0 0
188 85 38 12 0 0 1 15 0 0
188 87 40 12 0 0 1 17 0 0
188 88 41 12 0 0 1 18 0 0
190 71 18 12 0 0 0 1 0 0
190 72 19 12 0 0 0 2 0 0
190 73 20 12 0 0 0 3 0 0
190 83 30 16 0 0 0 13 0 0
190 85 32 16 0 0 0 15 0 0
190 87 34 16 0 0 0 17 0 0
193 72 22 12 0 0 1 2 0 1
194 71 27 14 0 0 0 1 0 0
194 72 28 14 0 0 0 2 0 0
194 77 33 14 0 0 0 7 0 0
195 71 19 12 0 0 0 1 0 0
195 72 20 12 0 0 0 2 0 0
195 77 25 12 0 0 0 7 0 0
195 78 26 12 0 0 0 8 0 0
195 80 28 12 0 0 0 10 0 0
195 82 30 12 0 0 0 12 0 0
195 83 31 12 0 0 0 13 0 0
195 85 33 12 0 0 0 15 0 0
195 87 35 12 0 0 0 17 0 0
195 88 36 12 0 0 0 18 0 0
196 70 22 12 0 0 0 0 0 0
196 71 23 12 0 0 0 1 0 0
196 72 24 12 0 0 0 2 0 0
196 73 25 12 0 0 0 3 0 0
196 83 35 12 0 0 0 13 0 0
196 87 39 12 0 0 0 17 0 0
198 70 22 12 0 0 0 0 0 0
198 71 23 12 0 0 0 1 0 0
199 70 23 12 0 0 0 0 0 0
199 71 24 12 0 0 0 1 0 0
199 72 24 12 0 0 0 2 0 0
200 70 21 13 0 0 0 0 0 0
200 71 22 13 0 0 1 1 0 0
200 85 36 14 1 1 0 15 15 0
200 87 38 14 1 1 0 17 17 0
201 70 20 12 0 0 0 0 0 0
201 71 21 12 0 0 0 1 0 0
201 77 27 12 0 0 0 7 0 0
201 78 28 12 0 0 0 8 0 0
201 80 30 12 0 0 0 10 0 0
201 82 32 12 0 0 1 12 0 0
201 83 33 12 0 0 1 13 0 0
201 85 35 12 0 0 1 15 0 0
202 71 18 12 0 0 0 1 0 0
202 85 32 12 0 0 0 15 0 0
202 87 34 12 1 1 0 17 17 0
202 88 36 14 1 1 0 18 18 0
203 70 23 11 0 1 0 0 0 0
203 71 24 11 0 1 0 1 1 0
203 72 25 11 0 1 0 2 2 0
203 73 26 11 0 1 0 3 3 0
203 77 30 11 0 1 0 7 7 0
203 78 31 11 0 1 0 8 8 0
203 80 33 11 0 1 0 10 10 0
203 82 35 11 0 1 0 12 12 0
203 83 36 11 0 1 0 13 13 0
203 85 38 11 0 1 0 15 15 0
203 87 40 11 0 1 0 17 17 0
203 88 41 11 0 1 0 18 18 0
204 85 34 10 0 0 0 15 0 1
204 87 36 10 0 0 0 17 0 1
204 88 38 10 0 0 0 18 0 1
205 70 21 13 0 0 1 0 0 0
205 71 22 13 0 0 0 1 0 0
205 77 27 16 0 0 0 7 0 0
205 78 29 16 0 0 0 8 0 0
205 82 33 16 0 0 0 12 0 0
205 83 33 16 0 0 0 13 0 0
205 85 35 16 1 0 0 15 0 0
206 77 25 12 0 0 0 7 0 0
206 78 27 12 0 0 0 8 0 0
206 87 35 14 0 0 0 17 0 0
206 88 37 14 0 0 0 18 0 0
207 77 26 17 0 0 0 7 0 1
207 78 27 17 0 0 1 8 0 1
207 82 31 18 0 0 0 12 0 1
207 83 32 18 0 0 0 13 0 1
207 85 34 18 0 0 0 15 0 1
207 87 36 18 0 0 1 17 0 1
207 88 38 18 0 0 1 18 0 1
208 70 18 12 0 0 0 0 0 1
208 71 19 12 0 0 0 1 0 1
209 71 18 12 0 0 0 1 0 1
209 77 24 12 0 0 0 7 0 1
209 80 27 12 0 1 0 10 10 1
209 82 29 12 0 1 1 12 12 1
209 83 30 12 0 1 0 13 13 1
209 85 32 12 0 1 1 15 15 1
210 70 19 11 0 0 0 0 0 1
210 71 20 11 0 0 1 1 0 1
210 72 21 11 0 0 1 2 0 1
210 73 22 11 0 0 1 3 0 1
210 77 26 11 0 0 1 7 0 1
210 78 27 11 0 0 1 8 0 1
210 80 29 11 0 0 1 10 0 1
210 82 31 11 0 0 1 12 0 1
210 83 32 11 0 0 1 13 0 1
210 85 34 11 0 0 1 15 0 1
210 87 36 11 0 0 1 17 0 1
210 88 37 11 0 0 1 18 0 1
211 73 24 11 0 0 0 3 0 1
211 77 28 11 0 0 0 7 0 1
211 78 29 11 0 0 1 8 0 1
211 80 31 11 0 0 1 10 0 1
211 82 33 11 0 0 1 12 0 1
211 83 34 11 0 0 1 13 0 1
211 87 38 11 0 0 1 17 0 1
212 71 20 13 0 0 1 1 0 1
212 72 21 13 0 0 0 2 0 1
212 73 22 13 0 0 1 3 0 1
212 77 26 13 0 0 1 7 0 1
212 78 27 13 0 0 1 8 0 1
212 80 29 13 0 0 1 10 0 1
212 82 31 13 0 0 1 12 0 1
212 83 32 13 0 0 1 13 0 1
212 85 34 13 0 0 1 15 0 1
213 70 25 10 0 0 0 0 0 0
213 72 27 10 0 0 1 2 0 0
213 73 28 10 0 0 0 3 0 0
213 77 32 10 0 0 0 7 0 0
213 78 33 10 0 0 0 8 0 0
213 80 35 10 0 0 1 10 0 0
213 82 37 10 0 0 0 12 0 0
213 83 38 10 0 0 0 13 0 0
213 85 40 10 0 0 0 15 0 0
213 87 42 10 0 0 0 17 0 0
213 88 43 10 0 0 0 18 0 0
214 78 24 10 0 0 0 8 0 0
214 80 26 10 0 0 0 10 0 0
214 85 31 10 0 0 0 15 0 0
215 72 20 14 0 0 0 2 0 0
215 77 25 16 0 0 0 7 0 0
215 78 26 16 0 0 0 8 0 0
215 80 28 16 0 0 0 10 0 0
215 83 31 16 0 0 0 13 0 0
215 85 33 16 0 0 0 15 0 0
215 87 35 16 0 0 0 17 0 0
215 88 36 16 0 0 0 18 0 0
216 72 23 15 0 0 0 2 0 0
216 73 24 15 0 0 1 3 0 0
216 77 28 15 0 0 0 7 0 0
217 73 22 15 0 0 0 3 0 0
218 71 18 12 0 0 0 1 0 0
218 72 19 12 0 0 1 2 0 0
218 82 29 12 1 0 0 12 0 0
218 83 30 12 1 0 0 13 0 0
218 87 34 12 1 0 0 17 0 0
218 88 35 12 1 0 0 18 0 0
219 77 24 13 0 0 0 7 0 0
219 80 26 13 0 0 0 10 0 0
219 82 29 13 0 0 0 12 0 0
219 83 29 13 0 0 0 13 0 0
219 85 31 13 0 0 1 15 0 0
219 87 34 13 0 0 0 17 0 0
219 88 35 13 0 0 0 18 0 0
220 70 20 12 0 0 0 0 0 0
220 71 21 12 0 0 0 1 0 0
220 72 22 12 0 0 0 2 0 0
220 73 23 12 0 0 0 3 0 0
220 77 27 12 0 0 0 7 0 0
220 78 28 12 0 0 1 8 0 0
220 80 30 12 0 0 0 10 0 0
220 82 32 12 0 0 0 12 0 0
220 83 33 12 0 0 0 13 0 0
220 85 35 12 0 0 0 15 0 0
221 70 22 16 0 1 0 0 0 0
221 71 23 16 0 1 0 1 1 0
221 72 24 16 0 1 0 2 2 0
221 85 37 16 0 0 0 15 0 0
221 87 39 16 0 0 0 17 0 0
221 88 40 16 0 0 0 18 0 0
222 72 21 15 0 0 0 2 0 0
222 73 22 15 0 0 0 3 0 0
222 77 26 16 0 0 0 7 0 0
222 78 27 16 0 0 0 8 0 0
222 83 32 16 0 0 0 13 0 0
222 85 34 16 0 0 0 15 0 0
222 87 36 16 0 0 0 17 0 0
223 73 22 16 0 0 0 3 0 0
223 77 26 16 0 0 0 7 0 0
223 78 27 16 0 0 0 8 0 0
223 80 29 16 0 0 0 10 0 0
223 82 31 16 0 0 0 12 0 0
223 83 32 16 0 0 0 13 0 0
223 85 34 16 0 0 0 15 0 0
223 87 36 16 0 0 0 17 0 0
223 88 37 16 0 0 0 18 0 0
224 70 20 12 0 0 0 0 0 0
224 71 21 12 0 0 0 1 0 0
224 80 30 12 0 0 0 10 0 0
224 82 32 12 0 0 0 12 0 0
224 83 33 12 0 0 0 13 0 0
224 85 35 13 0 0 0 15 0 0
224 87 37 13 0 0 0 17 0 0
224 88 38 13 0 0 1 18 0 0
225 73 20 14 0 0 0 3 0 0
225 80 27 14 0 0 0 10 0 0
225 83 30 14 0 0 0 13 0 0
225 88 35 16 0 0 0 18 0 0
226 77 23 16 0 0 0 7 0 0
226 85 31 16 0 1 0 15 15 0
226 87 33 16 0 1 0 17 17 0
226 88 34 16 0 1 0 18 18 0
227 70 23 15 0 1 0 0 0 0
227 71 24 15 0 1 0 1 1 0
227 72 25 15 0 1 0 2 2 0
227 73 26 15 0 1 0 3 3 0
227 77 30 15 0 1 0 7 7 0
227 78 31 15 0 1 0 8 8 0
227 80 33 15 0 1 0 10 10 0
227 82 35 15 0 1 0 12 12 0
227 83 36 15 0 1 0 13 13 0
227 85 38 15 0 1 0 15 15 0
227 87 40 15 0 1 0 17 17 0
227 88 42 15 0 1 0 18 18 0
228 70 23 16 0 0 0 0 0 0
228 71 24 16 0 0 0 1 0 0
228 72 25 16 0 0 0 2 0 0
228 77 30 16 0 1 0 7 7 0
228 88 42 16 0 1 0 18 18 0
229 70 22 16 0 0 0 0 0 0
229 82 34 16 0 0 1 12 0 0
229 83 35 16 0 0 1 13 0 0
229 85 37 16 0 0 1 15 0 0
230 77 24 13 0 0 0 7 0 0
230 80 27 17 0 0 1 10 0 0
230 82 29 17 0 0 1 12 0 0
230 83 30 17 0 0 0 13 0 0
230 85 32 17 0 0 1 15 0 0
230 87 34 17 1 0 0 17 0 0
231 80 34 16 0 0 0 10 0 0
231 82 36 16 0 0 0 12 0 0
231 83 37 16 0 0 0 13 0 0
231 85 39 16 0 0 0 15 0 0
231 87 41 16 0 0 0 17 0 0
231 88 42 16 0 0 0 18 0 0
232 77 26 18 0 0 0 7 0 0
232 80 29 18 0 0 0 10 0 0
232 82 31 18 0 0 0 12 0 0
232 83 32 18 0 0 0 13 0 0
232 87 36 18 0 0 0 17 0 0
233 77 24 16 1 0 0 7 0 0
233 78 25 16 1 0 0 8 0 0
233 80 27 16 1 0 0 10 0 0
233 82 29 16 1 0 0 12 0 0
233 83 30 16 1 0 0 13 0 0
233 85 32 16 1 0 0 15 0 0
233 87 34 16 1 0 0 17 0 0
233 88 36 16 1 0 0 18 0 0
234 70 21 13 0 0 0 0 0 0
234 73 24 16 0 0 0 3 0 0
234 80 31 18 0 0 0 10 0 0
235 73 22 16 0 0 1 3 0 0
235 85 34 16 0 0 0 15 0 0
235 87 36 16 0 0 0 17 0 0
235 88 37 16 0 0 0 18 0 0
236 80 28 18 0 0 0 10 0 0
236 82 30 18 0 0 1 12 0 0
236 83 31 18 0 0 0 13 0 0
236 85 33 18 0 0 0 15 0 0
236 87 35 18 0 0 0 17 0 0
236 88 36 18 0 0 0 18 0 0
237 77 25 17 1 0 0 7 0 0
237 78 26 17 1 0 0 8 0 0
237 80 28 17 0 0 0 10 0 0
237 82 30 17 0 0 1 12 0 0
237 83 31 17 0 0 1 13 0 0
237 85 33 17 0 0 0 15 0 0
237 87 35 17 0 0 1 17 0 0
237 88 36 17 0 0 1 18 0 0
238 71 25 14 0 0 1 1 0 0
238 72 26 14 0 0 1 2 0 0
238 73 27 14 0 0 1 3 0 0
242 70 21 12 0 0 1 0 0 0
242 71 22 12 0 0 1 1 0 0
242 72 23 12 0 0 1 2 0 0
242 73 24 12 0 0 1 3 0 0
242 78 29 12 0 0 0 8 0 0
242 82 33 12 0 0 0 12 0 0
242 83 34 12 0 0 1 13 0 0
242 85 36 12 0 0 1 15 0 0
242 87 38 12 0 0 1 17 0 0
242 88 39 12 0 0 1 18 0 0
243 77 24 17 0 0 0 7 0 0
243 80 27 17 0 0 1 10 0 0
243 82 29 17 0 0 1 12 0 0
243 83 30 18 0 0 1 13 0 0
243 85 32 18 0 0 1 15 0 0
243 88 35 18 0 0 1 18 0 0
244 71 18 12 0 0 0 1 0 0
244 72 19 12 0 0 0 2 0 0
244 73 20 12 0 0 0 3 0 0
244 77 24 12 0 0 0 7 0 0
244 78 25 12 0 0 0 8 0 0
244 80 27 12 0 0 0 10 0 0
244 82 29 12 0 0 0 12 0 0
244 83 30 12 0 0 0 13 0 0
244 87 34 12 0 0 0 17 0 0
244 88 36 13 1 1 0 18 18 0
245 71 18 12 0 0 0 1 0 0
245 72 19 12 0 0 0 2 0 0
245 77 24 12 0 0 1 7 0 0
245 85 32 12 0 0 0 15 0 0
245 87 34 12 0 0 1 17 0 0
245 88 36 15 0 0 0 18 0 0
246 70 22 13 0 0 0 0 0 0
246 71 23 13 0 0 0 1 0 0
246 72 24 13 0 0 0 2 0 0
246 73 25 13 0 0 0 3 0 0
247 77 26 9 0 0 0 7 0 0
250 83 38 18 1 0 1 13 0 0
250 85 40 18 0 1 0 15 15 0
250 87 42 18 0 1 0 17 17 0
250 88 44 18 0 1 0 18 18 0
251 70 19 10 0 0 0 0 0 1
251 71 19 10 0 0 0 1 0 1
251 78 26 10 0 0 0 8 0 1
252 70 20 12 0 0 0 0 0 0
252 71 21 12 0 0 0 1 0 0
252 72 22 12 0 0 0 2 0 0
252 73 23 12 0 0 0 3 0 0
252 77 27 12 0 0 1 7 0 0
252 78 28 12 0 0 1 8 0 0
252 80 30 12 0 0 1 10 0 0
252 82 32 12 0 0 1 12 0 0
252 83 33 12 0 0 1 13 0 0
252 85 35 12 0 0 1 15 0 0
252 87 37 12 0 0 1 17 0 0
252 88 38 12 0 0 0 18 0 0
253 72 26 12 0 0 0 2 0 0
253 87 41 12 0 0 1 17 0 0
253 88 42 12 0 0 0 18 0 0
254 70 20 12 0 0 0 0 0 0
254 71 21 12 0 0 0 1 0 0
254 73 23 12 0 0 0 3 0 0
254 77 27 12 0 0 0 7 0 0
254 78 28 12 0 1 0 8 8 0
254 80 30 12 0 1 0 10 10 0
254 85 35 12 0 1 0 15 15 0
254 87 37 12 0 1 0 17 17 0
254 88 39 12 0 1 0 18 18 0
255 70 27 13 0 0 1 0 0 1
255 71 28 13 0 0 1 1 0 1
255 72 29 13 0 0 1 2 0 1
255 73 30 13 0 0 1 3 0 1
255 77 34 13 0 0 1 7 0 1
255 78 35 14 0 0 1 8 0 1
255 82 39 14 0 0 1 12 0 1
255 83 40 14 0 0 1 13 0 1
255 85 42 14 0 0 1 15 0 1
255 87 44 14 0 0 1 17 0 1
255 88 45 14 0 0 0 18 0 1
257 82 32 16 0 1 0 12 12 1
257 85 35 16 0 1 1 15 15 1
257 87 37 16 0 1 1 17 17 1
257 88 38 16 0 1 1 18 18 1
258 71 22 12 0 0 1 1 0 1
258 72 23 12 0 0 1 2 0 1
258 73 24 12 0 0 1 3 0 1
258 77 28 12 0 0 0 7 0 1
258 78 29 14 0 0 1 8 0 1
258 82 33 14 0 0 0 12 0 1
258 83 34 14 0 0 1 13 0 1
258 85 36 14 0 0 1 15 0 1
258 87 38 14 0 0 0 17 0 1
260 82 31 12 0 0 0 12 0 0
260 83 32 12 0 0 0 13 0 0
260 85 34 12 0 0 0 15 0 0
260 87 36 12 0 0 0 17 0 0
260 88 38 12 0 0 0 18 0 0
261 80 33 12 0 0 0 10 0 0
261 82 35 12 0 0 0 12 0 0
261 87 40 12 0 0 1 17 0 0
261 88 41 12 0 0 1 18 0 0
262 70 26 12 0 0 1 0 0 0
262 77 33 12 0 0 0 7 0 0
262 80 36 12 0 0 0 10 0 0
262 82 38 14 0 0 0 12 0 0
262 83 39 14 0 0 0 13 0 0
262 85 41 14 0 1 0 15 15 0
262 87 43 14 0 1 0 17 17 0
262 88 44 14 0 1 0 18 18 0
264 73 20 13 0 0 0 3 0 0
264 77 25 13 1 0 0 7 0 0
264 78 25 13 1 0 0 8 0 0
265 70 25 12 0 0 1 0 0 0
265 71 26 12 0 0 0 1 0 0
265 72 27 12 0 0 0 2 0 0
265 73 28 12 1 0 0 3 0 0
265 77 32 12 0 0 0 7 0 0
265 87 42 14 0 1 0 17 17 0
265 88 44 14 0 1 0 18 18 0
266 72 28 12 0 0 0 2 0 0
267 71 28 12 0 0 0 1 0 0
267 77 34 12 0 0 0 7 0 0
267 82 39 12 0 0 0 12 0 0
267 83 40 12 0 0 0 13 0 0
268 82 31 11 0 0 1 12 0 0
268 85 34 11 0 0 1 15 0 0
268 87 36 11 0 0 1 17 0 0
269 71 22 16 0 0 0 1 0 0
269 72 23 16 0 0 0 2 0 0
269 73 24 16 0 0 1 3 0 0
269 77 28 16 0 0 1 7 0 0
269 78 29 16 0 0 1 8 0 0
269 87 38 16 0 0 1 17 0 0
269 88 40 16 0 0 1 18 0 0
270 71 20 12 0 1 0 1 1 0
270 72 21 12 0 0 0 2 0 0
270 73 22 12 0 0 0 3 0 0
270 77 26 12 0 0 0 7 0 0
270 78 27 12 0 0 1 8 0 0
270 80 29 12 0 0 1 10 0 0
270 88 38 16 0 0 1 18 0 0
271 85 33 11 0 0 0 15 0 0
271 87 35 11 0 0 0 17 0 0
271 88 36 11 0 0 0 18 0 0
272 70 23 12 0 0 0 0 0 0
272 71 24 12 0 0 0 1 0 0
272 72 25 12 0 0 0 2 0 0
272 73 26 12 0 0 0 3 0 0
272 85 38 12 0 0 1 15 0 0
273 70 23 12 0 0 0 0 0 0
273 71 24 12 0 0 0 1 0 0
273 72 25 12 0 0 0 2 0 0
273 73 26 12 0 0 0 3 0 0
273 77 30 12 0 0 0 7 0 0
273 87 40 12 0 0 0 17 0 0
273 88 42 12 0 0 0 18 0 0
275 70 20 10 0 0 0 0 0 0
275 80 30 10 0 0 0 10 0 0
275 82 32 10 0 0 0 12 0 0
275 83 33 10 0 0 0 13 0 0
275 85 35 10 0 0 0 15 0 0
275 87 37 10 0 0 0 17 0 0
275 88 38 10 0 0 0 18 0 0
276 73 19 12 0 0 0 3 0 0
276 77 23 12 0 0 0 7 0 0
276 78 24 12 0 0 0 8 0 0
276 80 26 12 0 0 0 10 0 0
276 82 28 12 0 0 0 12 0 0
276 83 29 12 0 0 0 13 0 0
276 85 31 12 0 0 0 15 0 0
276 87 33 12 0 0 0 17 0 0
276 88 35 12 0 0 0 18 0 0
278 70 18 12 0 0 0 0 0 0
278 71 19 12 0 0 0 1 0 0
278 72 20 12 0 0 0 2 0 0
278 73 21 12 0 0 0 3 0 0
278 77 25 12 0 0 0 7 0 0
278 78 26 12 0 0 0 8 0 0
278 80 28 12 0 0 0 10 0 0
278 82 30 12 0 0 0 12 0 0
279 71 18 12 0 0 0 1 0 0
279 72 19 12 0 0 0 2 0 0
279 77 24 16 0 0 0 7 0 0
279 78 25 16 0 0 0 8 0 0
279 80 27 16 0 0 0 10 0 0
279 82 29 16 0 0 0 12 0 0
279 83 30 16 0 0 0 13 0 0
279 85 32 16 0 0 0 15 0 0
279 87 34 16 0 0 0 17 0 0
279 88 35 16 0 0 0 18 0 0
280 70 20 12 0 0 0 0 0 1
280 71 21 12 0 0 0 1 0 1
280 72 22 12 0 0 0 2 0 1
280 73 23 12 0 0 0 3 0 1
282 73 20 14 0 1 0 3 3 0
282 77 24 14 0 0 0 7 0 0
282 78 25 14 0 0 0 8 0 0
282 80 27 14 0 0 0 10 0 0
282 82 29 14 0 0 0 12 0 0
282 83 30 15 0 0 0 13 0 0
282 85 32 15 0 0 0 15 0 0
283 72 22 9 0 0 0 2 0 0
283 77 27 9 0 0 0 7 0 0
283 78 28 9 0 0 1 8 0 0
283 80 30 9 0 0 0 10 0 0
283 82 32 9 0 0 0 12 0 0
283 83 33 9 0 0 0 13 0 0
284 70 19 12 0 0 1 0 0 0
284 71 20 12 0 0 0 1 0 0
284 80 29 12 0 0 1 10 0 0
285 72 22 13 0 0 0 2 0 0
285 78 28 13 0 0 0 8 0 0
285 82 32 13 0 0 0 12 0 0
285 87 37 13 0 0 0 17 0 0
285 88 38 13 0 0 0 18 0 0
286 72 19 12 0 0 0 2 0 0
286 73 20 12 0 0 0 3 0 0
287 77 30 12 0 0 1 7 0 0
287 80 33 12 0 0 0 10 0 0
287 83 36 12 0 0 0 13 0 0
287 85 38 12 0 0 0 15 0 0
287 87 40 12 0 0 1 17 0 0
287 88 41 12 0 0 1 18 0 0
289 70 26 11 0 0 0 0 0 0
289 71 27 11 0 0 0 1 0 0
